Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
8,6712,1011,85.61281,86.305513,91.00016,91.305685,92.704975,78.566121,88.817,80.775,88.964715,94.265715,82.02,89.595705,94.174,89.3225,84.59592,98.537775,95.38,78.339545,97.4,89.55,88.175,97.8,93.6
5,6718,1011,92.843237,92.304005,92.060425,90.49372,93.09305,89.8752,96.4176,93.8705,92.679465,89.216,95.0825,93.145,83.354,98.255,93.5236,94.226665,NULL,91.186071,98.75,NULL,90.45769,91.9,NULL
8,6724,1011,71.232102,70.246649,75.20632,70.71387,77.50898,74.815409,71.5888,81.075,82.4438,77.975,78.14,75.496455,62.538,68.915,80.391515,80.808885,79.8225,71.33409,78.4,73.9,80.832755,73.95,86.8
4,6435,1112,86.525384,87.836273,83.942008,86.592635,83.125,91.760788,94.1108,81.6765,87.791055,79.1508,79.8455,88.47224,88.004,NULL,71.25,95,NULL,89.220769,95,NULL,85.236111,NULL,NULL
8,6459,1112,90.419065,89.449427,95.239531,95.162325,93.402435,88.13525,92.806,89.7425,93.466172,96.763142,95.666,93.94513,96.694,94.4475,90.8646,94.388,98.225,84.728181,97.12,97.9,92.973448,92.56,96.7
4,6460,1112,96.527786,95.979346,97.147608,97.288025,95,97.359876,97.5164,99.112,95.990138,98.7008,96,95.872975,98,NULL,90,100,NULL,96.84423,100,NULL,94.093333,NULL,NULL
4,6468,1112,82.748066,89.340292,89.817717,93.77481,83.125,89.121581,84.2532,81.8325,90.328305,85.7508,87.5625,91.34555,97.2,NULL,71.25,95,NULL,88.828461,95,NULL,91.705,NULL,NULL
4,6490,1112,95.20895,96.203889,93.905285,93.431275,86.25,96.704643,94.2588,97.8885,93.919944,92.8512,96.9385,93.066505,95.504,NULL,72.5,100,NULL,96.51,100,NULL,94.537777,NULL,NULL
4,6515,1112,87.455301,80.730191,80.633831,79.90592,89.375,74.547623,82.6856,83.262,78.236972,78.55,83.3325,77.664885,85.504,NULL,78.75,100,NULL,74.630769,100,NULL,79.869444,NULL,NULL
5,6519,1112,79.549401,89.794606,91.758973,89.115385,92.045805,87.884698,90.1348,93.0025,88.690442,92.5656,92.0605,88.41333,89.846,87.06,93.137755,88.358,NULL,87.67,84.01,NULL,88.08923,91.78,NULL
4,6525,1112,80.776148,82.570246,77.647584,79.856375,68.125,82.651871,84.8896,83.6825,77.799888,70.4512,79.3705,76.94235,76.454,NULL,56.25,80,NULL,82.817692,80,NULL,78.729444,NULL,NULL
12,6546,1112,82.493843,83.470537,82.83116,88.126305,88.63002,78.752222,74.109,NULL,77.89618,81.715,NULL,87.75477,84.78375,92.1875,80.669315,96.48854,88.35,75.442,94.7,82.1,79.875,93,89.3
4,6581,1112,88.643117,87.292174,86.256082,89.08209,73.75,89.713128,91.108,89.1105,87.030777,89.3008,88.0515,90.236725,88.704,NULL,63.75,83.75,NULL,91.16923,83.75,NULL,90.011111,NULL,NULL
5,6632,1112,86.333097,90.286647,88.809624,82.09568,89.85675,92.048353,92.026,86.2455,90.046391,82.794,89.3645,87.390275,81.868,69.8,90.975695,86.954,NULL,90.487857,79.5,NULL,86.735769,91.52,NULL
5,6640,1112,83.753866,85.48643,87.460754,90.86804,91.09973,88.01195,79.2976,84.331,85.97626,91.008,83.2155,87.311525,89.236,94.9525,90.613195,88.556,NULL,86.654642,80,NULL,83.77,80.78,NULL
5,6643,1112,89.545021,86.318799,82.967636,72.40562,85.362525,89.346722,89.2456,93.0745,87.44967,84.9216,92.636,83.11701,80.7875,73.95,80.735915,83.6,NULL,82.636785,74,NULL,87.1352,74,NULL
6,6644,1112,92.677269,92.402165,91.806701,93.00534,93.74641,94.538599,93.101,89.5735,92.064386,90.7404,94.543,90.55099,90.446,98.515,92.87236,92.454,98.815,93.35931,89.52,98.45,91.746071,94.5,96.25
4,6653,1112,86.445829,90.651732,89.788743,88.210085,82.5,91.806292,94.2464,86.9935,90.510222,84.6016,91.6875,91.27838,82.558,NULL,65,100,NULL,92.403846,100,NULL,90.712777,NULL,NULL
12,6658,1112,80.06544,81.198064,83.470789,83.39144,74.249155,70.974074,83.572,NULL,85.156118,69.495,NULL,85.817385,82.479165,81.015,70.8612,83.330205,72.715,74.26,84.4,72.3,86.28875,78.4,59.95
6,6664,1112,93.167563,93.165426,93.424322,92.742875,94.24084,95.233932,90.272,89.558,92.791559,91.2792,96.841,95.60004,88.576,91.6275,94.84583,91.274,98.255,93.877931,86.28,98.15,91.787857,91.34,98.75
4,6667,1112,97.315955,96.105724,94.843782,94.47158,82.5,96.966953,95.3512,93.8395,94.431388,93.2508,93.0585,94.67169,95.5,NULL,65,100,NULL,96.699615,100,NULL,94.757777,NULL,NULL
5,6688,1112,89.699199,89.002423,87.0482,90.55781,87.918955,93.043016,86.1112,91.8675,92.867679,80.7852,93.022,92.72958,86.036,87.5975,91.89143,81.306,NULL,90.121481,64.52,NULL,93.885384,89.76,NULL
4,6702,1112,93.366966,94.143578,93.797171,94.175205,87.5,93.312677,96.3864,96.0235,92.081555,93.0004,93.626,93.27007,96.7,NULL,75,100,NULL,93.48423,100,NULL,91.813333,NULL,NULL
4,6751,1112,85.320948,80.521899,78.907618,77.175455,83.75,86.961803,82.3812,68.447,86.224916,75.1024,84.984,83.360145,66.054,NULL,67.5,100,NULL,86.570384,100,NULL,87.365555,NULL,NULL
4,6767,1112,94.586402,95.150106,92.348489,90.98356,83.75,94.419916,98.2436,92.836,91.880888,97.5512,94.5625,92.54268,95.658,NULL,67.5,100,NULL,92.708461,100,NULL,92.224444,NULL,NULL
7,6776,1112,59.339058,71.746442,75.242204,86.34235,87.675325,73.227379,73.819928,71.262,74.591593,84.8416,67.329,77.881495,94.484,81.3475,78.540915,89.856,88.21,70.352413,83.78,87.9,69.614482,89,86.3
6,5827,1213,80.634902,75.745619,79.995987,81.712306,76.39669,75.61821,72.50625,62.428,81.982587,72.966,74.04,85.518019,80.306,78.691,85.526385,66.054,69.285,75.772413,59.86,83.85,83.9525,55.8,73.2
7,5861,1213,84.843047,84.069814,89.176456,88.82509,81.221165,90.740318,75.663714,75.2725,89.361871,86.0355,80.8285,81.778486,93.7316,87.065,86.19096,71.258,76.4325,92.275172,70.36,83,88.697586,70.84,85.25
10,5880,1213,80.373761,74.087703,75.190722,76.320672,88.230825,81.978727,57.37125,67.896,84.683545,70.968,75.075,78.062287,69.912,85.9335,90.67513,89.755355,88.715,82.2,90.27857,84.1,84.035,84.121425,96.2
10,5901,1213,86.39658,89.099462,92.713681,78.740061,84.54739,86.119227,92.223,91.37825,86.210681,96.06025,91.6205,76.829393,86.3002,86.679,85.98035,91.968925,84.27,83.505,96.6,79.5,84.157272,88.78571,91.7
8,5923,1213,68.675385,72.517067,83.274449,78.196533,76.27444,72.069909,68.165,59.3665,86.841603,82.709428,70.387,83.607838,77.1096,71.3615,77.754335,73.748,75.5525,70.78,85.4,80.45,87.686551,75.6,53.45
7,5987,1213,46.330966,68.670573,70.563311,49.550739,62.30607,75.146532,68.953428,59.5905,75.821428,76,84,53.517513,44.566,59.0085,71.21,53.948,69.9325,78.30931,64.6,74.5,NULL,48.16,68.75
6,6026,1213,67.418023,72.948709,79.775396,75.489737,79.18961,75.974478,68.91675,71.121,80.594676,80.6668,79.5345,82.299623,70.566,77.72,82.644305,67.664,66.59,75.601379,51.39,67.6,81.096785,65.32,66.6
10,6031,1213,75.493308,80.414399,82.142804,81.150115,83.904185,78.77359,76.6475,75.8185,78.36559,85.3875,84.5855,75.039742,81.0975,93.7575,80.155065,84.817855,90.7475,78.496818,91.971425,86.75,80.19409,79.771425,89.9
9,6085,1213,76.09707,69.941769,65.54793,73.580904,72.425365,67.4265,69.14675,57.814,65.849522,55.72725,76.3465,76.378578,71.471542,68.5525,79.010955,69.89,71.7825,67.042727,69.45,80.4,71.241363,72.3,69.95
5,6093,1213,67.840828,68.001432,73.414506,49.003266,60.336555,68.77121,58.085733,54.3435,74.11451,77.5332,56.0145,56.524611,39.6724,40.897,60.85736,61.088,58.93,66.214642,46.05,77.2,73.901538,55.68,49.2
6,6102,1213,70.390702,63.97164,73.682186,66.889497,71.600345,58.539994,57.9665,65.272,69.102876,83.7116,80.982,67.53741,74.552,60.012,78.91125,70.848,64.565,64.328275,67.45,64.9,71.651071,69.24,68.3
6,6205,1213,98.396656,97.580209,97.071305,94.676487,93.088665,96.645047,98.281,98.435,94.211595,99.3552,96.8025,93.999079,93.5288,96.9405,93.34847,94.186,94.56,95.650689,94.8,93.55,95.156428,84.24,93.75
11,6219,1213,89.289833,81.767661,85.640892,78.739375,83.74947,84.40734,77.00075,NULL,89.704045,84.311333,87.4675,84.173681,83.004,78.513,80.160615,93.045,93.97,83.146875,95,96.9,89.201818,95.55,90.45
6,6236,1213,82.787401,81.623041,83.424383,87.303211,89.10582,77.626454,80.51475,77.9865,79.577867,85.402,88.3365,83.485032,88.6096,92.7925,87.508885,88.428,94.845,80.910689,80.36,88.15,83.073928,86.36,92.95
5,6251,1213,71.799107,74.284462,76.699547,74.622418,77.384795,69.933051,80.402133,76.593,80.460042,70.7176,74.919,78.13025,67.1008,86.869,77.73761,66.104,NULL,77.386785,74.52,NULL,83.622307,71.5,NULL
6,6260,1213,87.550975,86.338706,90.414732,85.37766,85.32919,83.553827,86.8765,87.985,87.900732,90.2516,94.8465,87.3722,84.4252,91.7195,87.498885,81.96,85.655,84.827241,73.62,96.7,90.263214,78.88,78.2
5,6266,1213,95.971301,96.735699,94.088584,91.10194,93.76782,94.067827,96.996266,96.1415,95.193972,92.8908,92.6755,90.985583,83.4524,96.6885,94.37735,91.8,NULL,93.539642,91,NULL,94.446153,88,NULL
5,6283,1213,88.214059,90.791439,87.331588,87.656324,90.131825,88.188412,87.641866,87.515,89.93844,84.3044,84.2675,89.843361,87.6512,93.44,93.11426,85.684,NULL,87.167142,83,NULL,92.12923,82.4,NULL
5,6293,1213,81.687197,83.109894,83.716609,82.440625,87.297355,77.954603,92.080133,82.8715,83.430846,82.5976,78.8785,87.624861,76.1512,80.6775,86.1904,86.9,NULL,81.773214,83,NULL,88.075384,81,NULL
5,6309,1213,95.384198,95.681485,95.213119,92.688958,93.569745,92.778521,96.616533,94.087,94.861256,95.3668,90.226,92.742916,92.4508,89.6465,94.190805,90.104,NULL,94.053928,90,NULL,97.075,86.52,NULL
8,5003,1314,76.250436,73.109731,83.054613,85.537207,88.269546,78.912772,72.023,70.571,84.647178,75.182,88.3385,88.177827,79.15175,82.8605,84.273335,91.8168,92.0125,77.219545,90.096,94.14,79.924137,93.336,90.48
7,5025,1314,49.418595,59.783758,70.639498,75.876754,70.899093,58.184388,75.105,42.539,64.926482,77.835,64.92,65.228998,91.7408,79.3705,67.986715,88.1368,66.0865,65.924482,95,55.65,71.380689,79.38,48.19
8,5052,1314,79.468796,81.207945,88.206043,88.883707,89.147465,77.435181,86.755333,88.441,84.407026,89.485714,88.95,87.348053,89.827,87.0595,85.111117,92.5952,92.1755,79.006818,96.5,87.86,82.059655,95.416,92.02
12,5118,1314,81.507266,81.836338,75.452899,86.099322,82.842822,81.185555,84.135555,NULL,76.794541,58.2285,NULL,88.57609,79.076,82.3015,88.379863,78.8535,81.691,81.639,88.715,80.88,78.691875,81.365,76.81
10,5162,1314,90.092383,90.20445,91.922766,94.277779,93.107084,87.906005,92.57,89.898541,89.205454,93.10625,85.8625,88.87734,96.85175,94.673,92.560938,94.775314,91.13,90.025454,90.948571,93.01,91.849545,96.462857,89.69
8,5182,1314,83.921208,86.068588,92.845265,93.181834,92.641506,89.8705,88.84,95.4515,93.550835,90.785428,94.962,93.045024,94.1535,93.901,92.700011,91.2696,98.365,90.622727,91.256,97.09,91.81862,98.5,96.25
8,5292,1314,70.16699,76.429762,81.667987,73.224092,74.060818,76.20809,79.595333,78.7575,81.669551,79.908571,80.7595,82.130896,70.177,65.1695,70.791224,73.6732,76.089,72.612272,77.028,73.94,81.876206,70.264,83.21
9,5359,1314,67.197799,69.314875,43.647301,77.436596,74.105751,73.970545,65.454,52.163333,51.825045,35.907278,12.517,75.406363,84.877,71.333,75.166137,79.692914,72.048,71.19909,80.267142,68.16,56.775454,77.972857,68.55
9,5372,1314,80.004501,86.693182,86.533789,91.634562,88.046803,81.242681,93.6275,80.548,81.133636,91.447667,78.1925,87.979103,95.342071,86.1295,84.116747,97.8882,84.8925,81.578181,95.96,89.58,78.51909,99.56,80.63
9,5573,1314,75.458692,74.735181,81.968801,87.996449,80.723333,73.458272,76.00075,69.405,76.248181,88.192333,83.285,86.651,88.685857,82.5435,76.027977,90.153,83.949,80.955,86.83,82.09,76.353181,90.35,78.78
7,5582,1314,95.077616,96.632682,96.73674,97.305859,96.280452,95.212701,98.527285,97.6995,94.517682,95.9245,97.8345,96.620724,96.9752,98.0315,95.016461,97.6432,96.682,94.633793,95.504,89.18,95.184482,97.712,97.8
9,5614,1314,83.631033,77.910004,79.567477,84.832094,80.399203,74.559954,81.88025,72.8955,78.27309,83.437333,77.2265,88.555706,86.715285,79.298,80.376984,87.093333,78.961,78.850909,89.18,81.72,75.86,93.56,70.76
10,5640,1314,74.988729,76.214677,72.4544,73.620111,80.641848,77.971792,72.045,67.287083,68.311,67.81125,58.798,71.042282,66.43,71.46,77.288151,80.432714,80.7785,73.90409,84.191428,83.19,66.126818,82.502857,84.07
7,5648,1314,92.277155,92.267391,94.404813,96.460546,94.307135,93.94709,91.922,95.324,92.173229,97.2265,92.099,96.7059,99.4672,96.6545,95.338495,95.1888,97.318,94.744482,95.004,95.4,93.321379,95.28,94.76
7,5653,1314,71.029402,74.979581,80.615526,81.824033,82.383527,68.146844,70.920714,70.135,81.604394,81.9785,80.762,76.605503,85.2808,88.587,81.426346,80.0492,86.548,74.200344,75.004,79.68,83.333103,81.828,79.46
7,5685,1314,70.417222,78.545497,81.061347,84.812848,80.532755,79.830046,75.546285,74.6675,82.036992,77.4935,73.1665,87.8184,84.5564,88.1895,84.805975,70.4825,88.600625,78.98931,NULL,NULL,84.634482,76.012,79.91
7,5715,1314,83.466045,88.169538,85.570782,84.929171,86.663806,87.488287,84.559142,88.7995,86.295224,89.2905,83.5175,85.615359,87.7468,87.785,88.324194,82.7908,88.891,88.173103,81.5,84.01,85.683448,81.892,94.47
7,5723,1314,81.266149,85.894618,83.095888,88.639148,85.205046,81.620544,82.757857,91.2005,78.19648,85.1125,80.7295,86.808125,90.8152,94.5075,91.232153,76.4892,85.7635,87.297931,84.5,81.35,77.741379,76.204,76.33
4,10961,1314,92.61097,92.675893,91.871279,92.111343,90.138888,89.518861,94.8722,93.936,87.884916,92.041333,96.876,87.55572,95.4292,NULL,90.416666,100,NULL,88.267692,NULL,NULL,89.549444,NULL,NULL
5,10670,1415,92.836685,91.996876,93.843103,95.441315,96.517499,90.478328,85.8688,95.0415,92.421547,91.344,97.772,93.799722,96.4712,98.001,94.515433,98.5504,NULL,92.424117,96.5,NULL,93.24,96.252,NULL
5,10672,1415,94.44435,91.40351,91.844038,96.053777,95.228798,90.103111,87.1472,92.316,91.234307,90.6344,88.97,95.970027,94.966,93.876,94.084529,94.1012,NULL,93.499411,92.504,NULL,91.737307,95.252,NULL
4,10675,1415,92.985532,92.194726,95.629147,93.223169,94.346064,93.340622,87.683,91.8,96.956583,94.0264,98.95,92.693889,91.1508,NULL,95.538194,100,NULL,93.614571,100,NULL,97.241666,100,NULL
4,10681,1415,93.041787,94.372177,94.899049,95.064107,93.913466,92.880031,91.9962,99.8335,97.588222,96.352,96.258,95.493522,94.1508,NULL,85,98.75,NULL,92.527428,97.5,NULL,96.322777,100,NULL
5,10682,1415,88.010869,87.829554,89.18027,87.683217,91.867435,88.910166,81.7952,96.5845,87.2625,87.0714,89.9885,90.49125,83.2636,85.127,89.060794,91.8504,NULL,89.091764,92.5,NULL,87.210384,91.752,NULL
3,10706,1415,93.893683,93.223775,93.810989,92.815654,95.941916,93.65734,91.3264,99.382,96.08172,92.0876,NULL,94.6336,99.542,NULL,94.268034,100,NULL,91.105,100,NULL,95.222352,NULL,NULL
5,10729,1415,92.332265,95.29782,92.693205,92.160954,94.350401,94.664032,93.966,96.6405,92.478014,89.4054,96.1905,93.394527,87.3508,90.751,91.471382,94.2056,NULL,94.475,96.5,NULL,92.891923,93.278,NULL
3,10743,1415,93.645821,94.440992,96.506494,95.366029,85.881757,95.285204,90.5272,99.2095,97.221301,99.5008,NULL,98.1856,99,NULL,98.995785,66.67,NULL,94.412272,66.67,NULL,96.473529,NULL,NULL
3,10749,1415,95.489406,94.999845,94.91411,97.129155,96.392869,95.000227,92.5272,97.701,95.673786,98.45,NULL,97.202711,97.0625,NULL,96.887755,100,NULL,91.6,100,NULL,97.539411,NULL,NULL
3,10750,1415,95.798877,94.900721,96.021337,98.577933,98.754872,93.2335,97.7504,97.326,96.548352,99.5,NULL,98.7875,100,NULL,97.301761,100,NULL,88.885909,100,NULL,96.051176,NULL,NULL
3,10751,1415,90.254256,93.560027,93.625792,97.092842,98.717714,94.172431,92.2754,98.861,96.603882,96,NULL,96.9209,98.834,NULL,100,100,NULL,93.148636,100,NULL,96.694117,NULL,NULL
3,10761,1415,89.131335,93.270938,91.858949,94.902243,94.991825,92.99959,93.6268,97.3795,94.633213,97.2144,NULL,92.302583,98.813,NULL,93.094279,100,NULL,86.266363,100,NULL,93.938823,NULL,NULL
4,10768,1415,89.026372,91.136418,91.610709,92.918534,92.322916,90.014868,89.0612,98.154,93.132944,91.3006,99.236,91.955536,95.5004,NULL,87.96875,100,NULL,88.082571,100,NULL,93.527222,100,NULL
3,10782,1415,92.359699,89.981988,95.465862,96.504663,94.47752,93.088704,82.6768,98.1155,96.588691,97.85,NULL,94.496,98.1045,NULL,97.247086,100,NULL,92.142727,100,NULL,97.189411,NULL,NULL
3,10817,1415,92.051346,93.183242,93.431787,95.79762,96.147846,95.5905,92.402,95.058,96.900683,96.6008,NULL,95.046222,99.125,NULL,97.142857,100,NULL,92.43409,100,NULL,97.059411,NULL,NULL
4,10925,1415,94.686761,92.879766,93.889072,95.812515,94.124027,93.608642,93.782,90.824,95.928361,96.6752,98.898,94.290147,99.1504,NULL,91.302083,100,NULL,90.633428,100,NULL,93.667222,100,NULL
7,10955,1415,95.345981,97.939712,96.539237,96.982808,96.043826,95.736723,99.288571,99.9,94.300737,97.659,98.413,96.313289,94.685866,97.6575,95.435923,96.1576,97.4135,95.619142,98.168,95.08,93.797241,98.2,96.05
3,10965,1415,94.013059,93.198901,97.160862,58.886972,97.215574,93.663363,90.502,97.66,96.753742,99.3,NULL,97.176111,100,NULL,96.032,100,NULL,90.851363,100,NULL,94.817647,NULL,NULL
6,10966,1415,95.124541,90.869737,93.977356,95.344708,92.270099,86.755876,91.52725,84.075,89.904101,99.287,88.8515,93.146818,96.059933,94.1575,93.278666,90.4,89.82,87.149142,92,96.6,87.991428,88,75
5,11070,1415,95.793459,94.408783,92.145289,90.069546,87.601523,93.5233,95.0298,97.8215,92.231985,86.8524,95.635,91.022944,86.704,87.252,88.644683,81.866,NULL,94.332352,75.38,NULL,91.112692,72.7,NULL
4,11078,1415,97.972634,97.908397,97.733542,97.658921,97.286706,96.42252,98.3624,100,97.685138,99.2258,97.37,96.324963,97.3008,NULL,91.860119,100,NULL,95.526857,NULL,NULL,96.791111,100,NULL
4,11094,1415,72.698374,79.772012,82.420144,82.380365,60.15073,83.187328,67.0508,86.705,87.032055,79.152,88.134,83.914397,78.5512,NULL,63.392857,38.75,NULL,78.595428,25,NULL,82.241111,52.5,NULL
5,11104,1415,90.23675,90.278389,92.018993,90.359719,94.411979,86.484018,90.2856,86.0975,89.39223,93.1948,93.9975,91.561972,88.694,87.875,91.010051,97.73,NULL,86.802352,94.504,NULL,89.9868,95.646,NULL
3,11118,1415,92.115202,90.234662,93.622594,96.200435,98.526261,94.277545,80.676,97.588,96.496772,90.1004,NULL,96.346,99.9375,NULL,96.661785,100,NULL,92.857727,100,NULL,97.098823,NULL,NULL
6,11222,1415,92.180566,91.730966,92.883752,93.443806,91.495013,88.263682,90.40175,93.6895,89.324448,95.006,96.303,92.343273,97.5596,92.756,89.2515,91.3508,91.196,85.106,84.504,90.35,90.671428,91.5,75.63
6,11386,1415,86.789049,88.844105,87.909384,87.013623,85.458874,91.932157,81.309,92.3955,93.741341,84.8696,81.1925,91.02185,87.3405,92.485,91.431416,79.9,86.807,92.324857,68.5,82.78,92.338928,71,74.38
5,11444,1415,87.163603,91.859237,91.698663,91.418856,91.781415,93.55204,87.2432,93.245,93.224173,86.8094,93.7085,94.751694,90.1008,92.876,91.191536,90.4296,NULL,93.392352,90.256,NULL,92.626153,84.642,NULL
6,11590,1415,95.687178,93.946054,95.860206,94.986942,93.849936,89.207214,95.921,97.126,91.156781,97.5266,97.8165,92.571903,97.532933,93.2895,94.3065,93.5,92.946,88.221428,95,94.1,86.931428,90,81.88
3,11592,1415,89.299003,89.8948,93.176553,98.731682,95.899763,92.625522,86.9778,97.127,95.140529,96,NULL,97.1251,99.5,NULL,95.613394,100,NULL,89.416363,100,NULL,95.26,NULL,NULL
10,11632,1415,87.079646,86.130314,89.492468,87.482786,93.832258,90.098,74.711,83.926666,91.710181,91.31425,84.7565,86.796772,90.445333,79.3635,93.462586,91.762642,85.1,88.953181,95.784285,90.7,92.338181,90.831428,84.92
6,11711,1415,89.965616,86.685549,92.957244,91.18522,92.478907,89.498139,85.34325,90.648,90.846837,94.3908,92.6935,91.566764,92.166,83.1365,91.504277,91.3512,93.432,90.022285,92.756,95.28,89.538571,93.5,84.38
9,2721,1011,86.762095,88.632036,87.141905,83.841665,78.877605,83.617636,93.6675,92.266,84.778875,88.97,90.01,90.37923,84.033855,73.36,85.537115,86.73875,77.24,88.216818,73.75,84.25,84.263635,84.1,76.25
10,2773,1011,76.384592,68.575086,63.333175,64.759375,74.02716,62.981227,72.932,74.094,50.39227,69.705,59.8525,44.99443,84.830835,83.0225,64.722285,77.96714,70.9775,58.930454,80.48571,66.65,53.28409,62.392855,62
10,2793,1011,78.96627,77.013852,77.517995,76.038655,81.03123,74.046681,78.260833,71.3875,68.018635,84.525,70.01,63.41409,77.0275,80.7175,79.38363,78.555355,78.5575,75.312272,75.90714,78.5,73.26136,72.77857,69.25
9,2841,1011,95.681045,93.67019,91.57199,93.273485,92.7482,92.732272,97.4905,92.988,88.7737,91.02375,91.2575,91.13809,96.096285,91.04,91.74952,93.65875,94.795,90.97409,93.15,92.75,91.01818,93.75,95.95
11,2858,1011,63.085821,68.753873,75.367945,72.10766,72.632555,65.093375,54.0795,NULL,69.07943,65.25875,81.6425,64.691475,69.619375,69.49,67.289545,68.6225,84.3575,61.75625,72.95,85.8,73.738635,74.85,89.25
10,3006,1011,74.715211,66.524536,60.83038,59.52649,60.08062,71.282227,50.7665,68.74,65.848635,59.33,46.01,60.22477,46.442145,74.04,61.542365,54.46357,64.7025,76.246363,55.721425,60.55,70.52045,58.78571,59.35
9,3057,1011,59.308408,60.300638,55.825015,68.1288,67.694085,48.068863,59.36425,43.063,39.29227,54.5975,58.2625,61.36925,68.11914,58.27,63.75088,69.337,59.1375,32.815,70.2,66.2,54.40227,75.6,67.25
10,3129,1011,84.16958,83.466575,82.84262,82.49833,81.72805,76.959227,91.510166,83.192,73.985905,87.415,83.345,71.026475,87.725,86.005,79.012535,82.661785,77.52,75.729545,79.63571,84.85,82.275,82.55,78.65
8,3152,1011,71.960033,64.953425,71.948275,72.741875,66.32281,58.795136,60.246,62.7145,69.467155,72.42821,63.02,69.667555,73.228,62.5075,63.52856,62.21111,64.85,61.51,81.25,67.75,71.774135,60.9,71.5
